query,query_group,mode,rank,image_id,score,semantic_score,object_score,keyword_score,file_path,keywords,detected_objects,ai_description,latency_ms,weak_relevance
cat indoors,combined,qdrant_semantic,8,2krpK2Rrfn4,0.2857133533217355,0.2857133533217355,0.0,0.0,data\unsplash-lite\images\2krpK2Rrfn4.jpg,"[""abyssinian"", ""animal"", ""blossom"", ""cat"", ""cheetah"", ""flower"", ""geranium"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plant"", ""wildlife""]","[""cat""]",a cat laying on top of a cat tree,102.48199998750351,1
cat indoors,combined,qdrant_semantic,9,Pkb5_XBteRA,0.28568718683961103,0.28568718683961103,0.0,0.0,data\unsplash-lite\images\Pkb5_XBteRA.jpg,"[""abyssinian"", ""angora"", ""animal"", ""black cat"", ""cat"", ""closet"", ""coffee table"", ""cupboard"", ""curtain"", ""desk"", ""drawer"", ""furniture"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""table"", ""text"", ""window"", ""wood""]","[""cat""]",grey cat on window panel,102.48199998750351,2
cat indoors,combined,qdrant_semantic,10,9m1OFDFAuss,0.2852346124650601,0.2852346124650601,0.0,0.0,data\unsplash-lite\images\9m1OFDFAuss.jpg,"[""abyssinian"", ""angora"", ""animal"", ""art"", ""banister"", ""blossom"", ""blue eyes"", ""cat"", ""cat paws"", ""cute"", ""cute cat"", ""flower"", ""fluffy"", ""fluffy cat"", ""furniture"", ""geranium"", ""green"", ""handrail"", ""indoors"", ""kitten"", ""kitty"", ""mammal"", ""manx"", ""pet"", ""plant"", ""porcelain"", ""pottery"", ""ragdoll"", ""ragdoll cat"", ""siamese"", ""whiskers"", ""wildlife""]","[""bed"", ""cat""]",white and brown long fur cat,102.48199998750351,2
cat indoors,combined,qdrant_keyword,1,znpY1tAN8Nk,0.29489082862543475,0.29489082862543475,0.0,0.0,data\unsplash-lite\images\znpY1tAN8Nk.jpg,"[""abyssinian"", ""animal"", ""apparel"", ""bed"", ""blanket"", ""carrot"", ""cat"", ""cats"", ""clothing"", ""couch"", ""food"", ""furniture"", ""gatito"", ""gato"", ""gato manta"", ""gatp"", ""hardwood"", ""kitten"", ""mammal"", ""manx"", ""ojos"", ""ojos de gato"", ""pet"", ""pets"", ""plant"", ""quilt"", ""rojo"", ""sweater"", ""towel"", ""vegetable"", ""velvet"", ""wood""]","[""cat""]",orange and white tabby cat on red textile,503.1223999976646,1
cat indoors,combined,qdrant_keyword,2,0JKLiPcjJVc,0.29051133011529917,0.29051133011529917,0.0,0.0,data\unsplash-lite\images\0JKLiPcjJVc.jpg,"[""abyssinian"", ""animal"", ""black cat"", ""bookcase"", ""cat"", ""fire"", ""flame"", ""floor"", ""flooring"", ""furniture"", ""hardwood"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""wildlife"", ""wood""]","[""cat""]",shallow focus photo of gray cat,503.1223999976646,1
cat indoors,combined,qdrant_keyword,3,NodtnCsLdTE,0.2904671058658638,0.2904671058658638,0.0,0.0,data\unsplash-lite\images\NodtnCsLdTE.jpg,"[""blanket"", ""cat"", ""cat face"", ""cat like mammal"", ""close up"", ""couch"", ""cushion"", ""eye"", ""fluffy"", ""fur"", ""hidden"", ""hide"", ""home decor"", ""indoor"", ""kitten"", ""mammal"", ""peek"", ""peeking out"", ""pet"", ""pillow"", ""play"", ""playful"", ""scottish"", ""small to medium sized cats"", ""sofa"", ""sunlight""]","[""bed"", ""cat"", ""couch""]",brown Scottish fold in brown thick-pile blanket,503.1223999976646,2
cat indoors,combined,qdrant_keyword,4,ZetO6It7I8w,0.28975013801860355,0.28975013801860355,0.0,0.0,data\unsplash-lite\images\ZetO6It7I8w.jpg,"[""abyssinian"", ""animal"", ""cat"", ""cat life"", ""floor"", ""flooring"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""pet life"", ""plywood"", ""shelf"", ""siamese"", ""wood""]","[""cat""]",white munchkin cat on white surface,503.1223999976646,2
cat indoors,combined,qdrant_keyword,5,c8yq39WBu3I,0.28732429285416483,0.28732429285416483,0.0,0.0,data\unsplash-lite\images\c8yq39WBu3I.jpg,"[""abyssinian"", ""accessories"", ""accessory"", ""alloy wheel"", ""angora"", ""animal"", ""ankle"", ""banister"", ""black cat"", ""cat"", ""couch"", ""diamond"", ""floor"", ""flooring"", ""furniture"", ""gemstone"", ""handrail"", ""hardwood"", ""jewelry"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""siamese"", ""spoke"", ""texture"", ""wheel"", ""wood""]","[""bottle"", ""cat""]",white siamese cat near brown wall,503.1223999976646,1
cat indoors,combined,qdrant_keyword,6,yA_nMH_XjP0,0.2866357477215572,0.2866357477215572,0.0,0.0,data\unsplash-lite\images\yA_nMH_XjP0.jpg,"[""abyssinian"", ""animal"", ""banister"", ""brick"", ""british short hair cat"", ""british shorthair"", ""cat"", ""curtain"", ""handrail"", ""home decor"", ""lip"", ""mammal"", ""manx"", ""mouth"", ""pandemic"", ""pet"", ""porthole"", ""raccoon"", ""tile"", ""trapped"", ""wall"", ""window"", ""window shade""]","[""cat""]",grayscale photo of cat on window,503.1223999976646,2
cat indoors,combined,qdrant_keyword,7,3lovxIcj6y8,0.28647378959968284,0.28647378959968284,0.0,0.0,data\unsplash-lite\images\3lovxIcj6y8.jpg,"[""abyssinian"", ""animal"", ""britishshorthair"", ""cat"", ""cushion"", ""cute"", ""doctor"", ""finger"", ""injection"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""meow"", ""pet"", ""sewing"", ""siamese"", ""spoke"", ""wildlife""]","[""cat""]",gray cat,503.1223999976646,1
cat indoors,combined,qdrant_keyword,8,2krpK2Rrfn4,0.2857133533217355,0.2857133533217355,0.0,0.0,data\unsplash-lite\images\2krpK2Rrfn4.jpg,"[""abyssinian"", ""animal"", ""blossom"", ""cat"", ""cheetah"", ""flower"", ""geranium"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plant"", ""wildlife""]","[""cat""]",a cat laying on top of a cat tree,503.1223999976646,1
cat indoors,combined,qdrant_keyword,9,Pkb5_XBteRA,0.28568718683961103,0.28568718683961103,0.0,0.0,data\unsplash-lite\images\Pkb5_XBteRA.jpg,"[""abyssinian"", ""angora"", ""animal"", ""black cat"", ""cat"", ""closet"", ""coffee table"", ""cupboard"", ""curtain"", ""desk"", ""drawer"", ""furniture"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""table"", ""text"", ""window"", ""wood""]","[""cat""]",grey cat on window panel,503.1223999976646,2
cat indoors,combined,qdrant_keyword,10,9m1OFDFAuss,0.2852346124650601,0.2852346124650601,0.0,0.0,data\unsplash-lite\images\9m1OFDFAuss.jpg,"[""abyssinian"", ""angora"", ""animal"", ""art"", ""banister"", ""blossom"", ""blue eyes"", ""cat"", ""cat paws"", ""cute"", ""cute cat"", ""flower"", ""fluffy"", ""fluffy cat"", ""furniture"", ""geranium"", ""green"", ""handrail"", ""indoors"", ""kitten"", ""kitty"", ""mammal"", ""manx"", ""pet"", ""plant"", ""porcelain"", ""pottery"", ""ragdoll"", ""ragdoll cat"", ""siamese"", ""whiskers"", ""wildlife""]","[""bed"", ""cat""]",white and brown long fur cat,503.1223999976646,2
cat indoors,combined,qdrant_object,1,znpY1tAN8Nk,0.29489082862543475,0.29489082862543475,0.0,0.0,data\unsplash-lite\images\znpY1tAN8Nk.jpg,"[""abyssinian"", ""animal"", ""apparel"", ""bed"", ""blanket"", ""carrot"", ""cat"", ""cats"", ""clothing"", ""couch"", ""food"", ""furniture"", ""gatito"", ""gato"", ""gato manta"", ""gatp"", ""hardwood"", ""kitten"", ""mammal"", ""manx"", ""ojos"", ""ojos de gato"", ""pet"", ""pets"", ""plant"", ""quilt"", ""rojo"", ""sweater"", ""towel"", ""vegetable"", ""velvet"", ""wood""]","[""cat""]",orange and white tabby cat on red textile,347.36280000652187,1
cat indoors,combined,qdrant_object,2,0JKLiPcjJVc,0.29051133011529917,0.29051133011529917,0.0,0.0,data\unsplash-lite\images\0JKLiPcjJVc.jpg,"[""abyssinian"", ""animal"", ""black cat"", ""bookcase"", ""cat"", ""fire"", ""flame"", ""floor"", ""flooring"", ""furniture"", ""hardwood"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""wildlife"", ""wood""]","[""cat""]",shallow focus photo of gray cat,347.36280000652187,1
cat indoors,combined,qdrant_object,3,NodtnCsLdTE,0.2904671058658638,0.2904671058658638,0.0,0.0,data\unsplash-lite\images\NodtnCsLdTE.jpg,"[""blanket"", ""cat"", ""cat face"", ""cat like mammal"", ""close up"", ""couch"", ""cushion"", ""eye"", ""fluffy"", ""fur"", ""hidden"", ""hide"", ""home decor"", ""indoor"", ""kitten"", ""mammal"", ""peek"", ""peeking out"", ""pet"", ""pillow"", ""play"", ""playful"", ""scottish"", ""small to medium sized cats"", ""sofa"", ""sunlight""]","[""bed"", ""cat"", ""couch""]",brown Scottish fold in brown thick-pile blanket,347.36280000652187,2
cat indoors,combined,qdrant_object,4,ZetO6It7I8w,0.28975013801860355,0.28975013801860355,0.0,0.0,data\unsplash-lite\images\ZetO6It7I8w.jpg,"[""abyssinian"", ""animal"", ""cat"", ""cat life"", ""floor"", ""flooring"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""pet life"", ""plywood"", ""shelf"", ""siamese"", ""wood""]","[""cat""]",white munchkin cat on white surface,347.36280000652187,2
cat indoors,combined,qdrant_object,5,c8yq39WBu3I,0.28732429285416483,0.28732429285416483,0.0,0.0,data\unsplash-lite\images\c8yq39WBu3I.jpg,"[""abyssinian"", ""accessories"", ""accessory"", ""alloy wheel"", ""angora"", ""animal"", ""ankle"", ""banister"", ""black cat"", ""cat"", ""couch"", ""diamond"", ""floor"", ""flooring"", ""furniture"", ""gemstone"", ""handrail"", ""hardwood"", ""jewelry"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""siamese"", ""spoke"", ""texture"", ""wheel"", ""wood""]","[""bottle"", ""cat""]",white siamese cat near brown wall,347.36280000652187,1
cat indoors,combined,qdrant_object,6,yA_nMH_XjP0,0.2866357477215572,0.2866357477215572,0.0,0.0,data\unsplash-lite\images\yA_nMH_XjP0.jpg,"[""abyssinian"", ""animal"", ""banister"", ""brick"", ""british short hair cat"", ""british shorthair"", ""cat"", ""curtain"", ""handrail"", ""home decor"", ""lip"", ""mammal"", ""manx"", ""mouth"", ""pandemic"", ""pet"", ""porthole"", ""raccoon"", ""tile"", ""trapped"", ""wall"", ""window"", ""window shade""]","[""cat""]",grayscale photo of cat on window,347.36280000652187,2
cat indoors,combined,qdrant_object,7,3lovxIcj6y8,0.28647378959968284,0.28647378959968284,0.0,0.0,data\unsplash-lite\images\3lovxIcj6y8.jpg,"[""abyssinian"", ""animal"", ""britishshorthair"", ""cat"", ""cushion"", ""cute"", ""doctor"", ""finger"", ""injection"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""meow"", ""pet"", ""sewing"", ""siamese"", ""spoke"", ""wildlife""]","[""cat""]",gray cat,347.36280000652187,1
cat indoors,combined,qdrant_object,8,2krpK2Rrfn4,0.2857133533217355,0.2857133533217355,0.0,0.0,data\unsplash-lite\images\2krpK2Rrfn4.jpg,"[""abyssinian"", ""animal"", ""blossom"", ""cat"", ""cheetah"", ""flower"", ""geranium"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plant"", ""wildlife""]","[""cat""]",a cat laying on top of a cat tree,347.36280000652187,1
cat indoors,combined,qdrant_object,9,Pkb5_XBteRA,0.28568718683961103,0.28568718683961103,0.0,0.0,data\unsplash-lite\images\Pkb5_XBteRA.jpg,"[""abyssinian"", ""angora"", ""animal"", ""black cat"", ""cat"", ""closet"", ""coffee table"", ""cupboard"", ""curtain"", ""desk"", ""drawer"", ""furniture"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""table"", ""text"", ""window"", ""wood""]","[""cat""]",grey cat on window panel,347.36280000652187,2
cat indoors,combined,qdrant_object,10,9m1OFDFAuss,0.2852346124650601,0.2852346124650601,0.0,0.0,data\unsplash-lite\images\9m1OFDFAuss.jpg,"[""abyssinian"", ""angora"", ""animal"", ""art"", ""banister"", ""blossom"", ""blue eyes"", ""cat"", ""cat paws"", ""cute"", ""cute cat"", ""flower"", ""fluffy"", ""fluffy cat"", ""furniture"", ""geranium"", ""green"", ""handrail"", ""indoors"", ""kitten"", ""kitty"", ""mammal"", ""manx"", ""pet"", ""plant"", ""porcelain"", ""pottery"", ""ragdoll"", ""ragdoll cat"", ""siamese"", ""whiskers"", ""wildlife""]","[""bed"", ""cat""]",white and brown long fur cat,347.36280000652187,2
cat indoors,combined,qdrant_keyword_object,1,znpY1tAN8Nk,0.29489082862543475,0.29489082862543475,0.0,0.0,data\unsplash-lite\images\znpY1tAN8Nk.jpg,"[""abyssinian"", ""animal"", ""apparel"", ""bed"", ""blanket"", ""carrot"", ""cat"", ""cats"", ""clothing"", ""couch"", ""food"", ""furniture"", ""gatito"", ""gato"", ""gato manta"", ""gatp"", ""hardwood"", ""kitten"", ""mammal"", ""manx"", ""ojos"", ""ojos de gato"", ""pet"", ""pets"", ""plant"", ""quilt"", ""rojo"", ""sweater"", ""towel"", ""vegetable"", ""velvet"", ""wood""]","[""cat""]",orange and white tabby cat on red textile,486.18249999708496,1
cat indoors,combined,qdrant_keyword_object,2,0JKLiPcjJVc,0.29051133011529917,0.29051133011529917,0.0,0.0,data\unsplash-lite\images\0JKLiPcjJVc.jpg,"[""abyssinian"", ""animal"", ""black cat"", ""bookcase"", ""cat"", ""fire"", ""flame"", ""floor"", ""flooring"", ""furniture"", ""hardwood"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""wildlife"", ""wood""]","[""cat""]",shallow focus photo of gray cat,486.18249999708496,1
cat indoors,combined,qdrant_keyword_object,3,NodtnCsLdTE,0.2904671058658638,0.2904671058658638,0.0,0.0,data\unsplash-lite\images\NodtnCsLdTE.jpg,"[""blanket"", ""cat"", ""cat face"", ""cat like mammal"", ""close up"", ""couch"", ""cushion"", ""eye"", ""fluffy"", ""fur"", ""hidden"", ""hide"", ""home decor"", ""indoor"", ""kitten"", ""mammal"", ""peek"", ""peeking out"", ""pet"", ""pillow"", ""play"", ""playful"", ""scottish"", ""small to medium sized cats"", ""sofa"", ""sunlight""]","[""bed"", ""cat"", ""couch""]",brown Scottish fold in brown thick-pile blanket,486.18249999708496,2
cat indoors,combined,qdrant_keyword_object,4,ZetO6It7I8w,0.28975013801860355,0.28975013801860355,0.0,0.0,data\unsplash-lite\images\ZetO6It7I8w.jpg,"[""abyssinian"", ""animal"", ""cat"", ""cat life"", ""floor"", ""flooring"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""pet life"", ""plywood"", ""shelf"", ""siamese"", ""wood""]","[""cat""]",white munchkin cat on white surface,486.18249999708496,2
cat indoors,combined,qdrant_keyword_object,5,c8yq39WBu3I,0.28732429285416483,0.28732429285416483,0.0,0.0,data\unsplash-lite\images\c8yq39WBu3I.jpg,"[""abyssinian"", ""accessories"", ""accessory"", ""alloy wheel"", ""angora"", ""animal"", ""ankle"", ""banister"", ""black cat"", ""cat"", ""couch"", ""diamond"", ""floor"", ""flooring"", ""furniture"", ""gemstone"", ""handrail"", ""hardwood"", ""jewelry"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""siamese"", ""spoke"", ""texture"", ""wheel"", ""wood""]","[""bottle"", ""cat""]",white siamese cat near brown wall,486.18249999708496,1
cat indoors,combined,qdrant_keyword_object,6,yA_nMH_XjP0,0.2866357477215572,0.2866357477215572,0.0,0.0,data\unsplash-lite\images\yA_nMH_XjP0.jpg,"[""abyssinian"", ""animal"", ""banister"", ""brick"", ""british short hair cat"", ""british shorthair"", ""cat"", ""curtain"", ""handrail"", ""home decor"", ""lip"", ""mammal"", ""manx"", ""mouth"", ""pandemic"", ""pet"", ""porthole"", ""raccoon"", ""tile"", ""trapped"", ""wall"", ""window"", ""window shade""]","[""cat""]",grayscale photo of cat on window,486.18249999708496,2
cat indoors,combined,qdrant_keyword_object,7,3lovxIcj6y8,0.28647378959968284,0.28647378959968284,0.0,0.0,data\unsplash-lite\images\3lovxIcj6y8.jpg,"[""abyssinian"", ""animal"", ""britishshorthair"", ""cat"", ""cushion"", ""cute"", ""doctor"", ""finger"", ""injection"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""meow"", ""pet"", ""sewing"", ""siamese"", ""spoke"", ""wildlife""]","[""cat""]",gray cat,486.18249999708496,1
cat indoors,combined,qdrant_keyword_object,8,2krpK2Rrfn4,0.2857133533217355,0.2857133533217355,0.0,0.0,data\unsplash-lite\images\2krpK2Rrfn4.jpg,"[""abyssinian"", ""animal"", ""blossom"", ""cat"", ""cheetah"", ""flower"", ""geranium"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plant"", ""wildlife""]","[""cat""]",a cat laying on top of a cat tree,486.18249999708496,1
cat indoors,combined,qdrant_keyword_object,9,Pkb5_XBteRA,0.28568718683961103,0.28568718683961103,0.0,0.0,data\unsplash-lite\images\Pkb5_XBteRA.jpg,"[""abyssinian"", ""angora"", ""animal"", ""black cat"", ""cat"", ""closet"", ""coffee table"", ""cupboard"", ""curtain"", ""desk"", ""drawer"", ""furniture"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""table"", ""text"", ""window"", ""wood""]","[""cat""]",grey cat on window panel,486.18249999708496,2
cat indoors,combined,qdrant_keyword_object,10,9m1OFDFAuss,0.2852346124650601,0.2852346124650601,0.0,0.0,data\unsplash-lite\images\9m1OFDFAuss.jpg,"[""abyssinian"", ""angora"", ""animal"", ""art"", ""banister"", ""blossom"", ""blue eyes"", ""cat"", ""cat paws"", ""cute"", ""cute cat"", ""flower"", ""fluffy"", ""fluffy cat"", ""furniture"", ""geranium"", ""green"", ""handrail"", ""indoors"", ""kitten"", ""kitty"", ""mammal"", ""manx"", ""pet"", ""plant"", ""porcelain"", ""pottery"", ""ragdoll"", ""ragdoll cat"", ""siamese"", ""whiskers"", ""wildlife""]","[""bed"", ""cat""]",white and brown long fur cat,486.18249999708496,2
cat indoors,combined,qdrant_object_rerank,1,znpY1tAN8Nk,0.5827008728814456,0.29489082862543475,1.0,1.0,data\unsplash-lite\images\znpY1tAN8Nk.jpg,"[""abyssinian"", ""animal"", ""apparel"", ""bed"", ""blanket"", ""carrot"", ""cat"", ""cats"", ""clothing"", ""couch"", ""food"", ""furniture"", ""gatito"", ""gato"", ""gato manta"", ""gatp"", ""hardwood"", ""kitten"", ""mammal"", ""manx"", ""ojos"", ""ojos de gato"", ""pet"", ""pets"", ""plant"", ""quilt"", ""rojo"", ""sweater"", ""towel"", ""vegetable"", ""velvet"", ""wood""]","[""cat""]",orange and white tabby cat on red textile,87.67520000401419,1
cat indoors,combined,qdrant_object_rerank,2,0JKLiPcjJVc,0.5807300985518846,0.29051133011529917,1.0,1.0,data\unsplash-lite\images\0JKLiPcjJVc.jpg,"[""abyssinian"", ""animal"", ""black cat"", ""bookcase"", ""cat"", ""fire"", ""flame"", ""floor"", ""flooring"", ""furniture"", ""hardwood"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""wildlife"", ""wood""]","[""cat""]",shallow focus photo of gray cat,87.67520000401419,1
cat indoors,combined,qdrant_object_rerank,3,NodtnCsLdTE,0.5807101976396387,0.2904671058658638,1.0,1.0,data\unsplash-lite\images\NodtnCsLdTE.jpg,"[""blanket"", ""cat"", ""cat face"", ""cat like mammal"", ""close up"", ""couch"", ""cushion"", ""eye"", ""fluffy"", ""fur"", ""hidden"", ""hide"", ""home decor"", ""indoor"", ""kitten"", ""mammal"", ""peek"", ""peeking out"", ""pet"", ""pillow"", ""play"", ""playful"", ""scottish"", ""small to medium sized cats"", ""sofa"", ""sunlight""]","[""bed"", ""cat"", ""couch""]",brown Scottish fold in brown thick-pile blanket,87.67520000401419,2
cat indoors,combined,qdrant_object_rerank,4,ZetO6It7I8w,0.5803875621083716,0.28975013801860355,1.0,1.0,data\unsplash-lite\images\ZetO6It7I8w.jpg,"[""abyssinian"", ""animal"", ""cat"", ""cat life"", ""floor"", ""flooring"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""pet life"", ""plywood"", ""shelf"", ""siamese"", ""wood""]","[""cat""]",white munchkin cat on white surface,87.67520000401419,2
cat indoors,combined,qdrant_object_rerank,5,c8yq39WBu3I,0.5792959317843741,0.28732429285416483,1.0,1.0,data\unsplash-lite\images\c8yq39WBu3I.jpg,"[""abyssinian"", ""accessories"", ""accessory"", ""alloy wheel"", ""angora"", ""animal"", ""ankle"", ""banister"", ""black cat"", ""cat"", ""couch"", ""diamond"", ""floor"", ""flooring"", ""furniture"", ""gemstone"", ""handrail"", ""hardwood"", ""jewelry"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""shelf"", ""siamese"", ""spoke"", ""texture"", ""wheel"", ""wood""]","[""bottle"", ""cat""]",white siamese cat near brown wall,87.67520000401419,1
cat indoors,combined,qdrant_object_rerank,6,yA_nMH_XjP0,0.5789860864747007,0.2866357477215572,1.0,1.0,data\unsplash-lite\images\yA_nMH_XjP0.jpg,"[""abyssinian"", ""animal"", ""banister"", ""brick"", ""british short hair cat"", ""british shorthair"", ""cat"", ""curtain"", ""handrail"", ""home decor"", ""lip"", ""mammal"", ""manx"", ""mouth"", ""pandemic"", ""pet"", ""porthole"", ""raccoon"", ""tile"", ""trapped"", ""wall"", ""window"", ""window shade""]","[""cat""]",grayscale photo of cat on window,87.67520000401419,2
cat indoors,combined,qdrant_object_rerank,7,3lovxIcj6y8,0.5789132053198572,0.28647378959968284,1.0,1.0,data\unsplash-lite\images\3lovxIcj6y8.jpg,"[""abyssinian"", ""animal"", ""britishshorthair"", ""cat"", ""cushion"", ""cute"", ""doctor"", ""finger"", ""injection"", ""kitten"", ""machine"", ""mammal"", ""manx"", ""meow"", ""pet"", ""sewing"", ""siamese"", ""spoke"", ""wildlife""]","[""cat""]",gray cat,87.67520000401419,1
cat indoors,combined,qdrant_object_rerank,8,2krpK2Rrfn4,0.578571008994781,0.2857133533217355,1.0,1.0,data\unsplash-lite\images\2krpK2Rrfn4.jpg,"[""abyssinian"", ""animal"", ""blossom"", ""cat"", ""cheetah"", ""flower"", ""geranium"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plant"", ""wildlife""]","[""cat""]",a cat laying on top of a cat tree,87.67520000401419,1
cat indoors,combined,qdrant_object_rerank,9,Pkb5_XBteRA,0.578559234077825,0.28568718683961103,1.0,1.0,data\unsplash-lite\images\Pkb5_XBteRA.jpg,"[""abyssinian"", ""angora"", ""animal"", ""black cat"", ""cat"", ""closet"", ""coffee table"", ""cupboard"", ""curtain"", ""desk"", ""drawer"", ""furniture"", ""hardwood"", ""home decor"", ""kitten"", ""mammal"", ""manx"", ""pet"", ""plywood"", ""table"", ""text"", ""window"", ""wood""]","[""cat""]",grey cat on window panel,87.67520000401419,2
cat indoors,combined,qdrant_object_rerank,10,9m1OFDFAuss,0.578355575609277,0.2852346124650601,1.0,1.0,data\unsplash-lite\images\9m1OFDFAuss.jpg,"[""abyssinian"", ""angora"", ""animal"", ""art"", ""banister"", ""blossom"", ""blue eyes"", ""cat"", ""cat paws"", ""cute"", ""cute cat"", ""flower"", ""fluffy"", ""fluffy cat"", ""furniture"", ""geranium"", ""green"", ""handrail"", ""indoors"", ""kitten"", ""kitty"", ""mammal"", ""manx"", ""pet"", ""plant"", ""porcelain"", ""pottery"", ""ragdoll"", ""ragdoll cat"", ""siamese"", ""whiskers"", ""wildlife""]","[""bed"", ""cat""]",white and brown long fur cat,87.67520000401419,2
bird in nature,combined,qdrant_semantic,1,kKtD7ZsgE0U,0.305853439867974,0.305853439867974,0.0,0.0,data\unsplash-lite\images\kKtD7ZsgE0U.jpg,"[""abies"", ""accipiter"", ""animal"", ""barren"", ""bird"", ""color"", ""conifer"", ""crow"", ""dead"", ""eagle"", ""edgar"", ""edgar alan poe"", ""faded"", ""fir"", ""flying"", ""fog"", ""halloween"", ""larch"", ""moody"", ""pine"", ""plant"", ""poe"", ""raven"", ""silhouette"", ""spooky"", ""spring"", ""spruce"", ""tree"", ""weather"", ""winter""]","[""bird""]",black bid perching on top of tree,82.71130001230631,2
bird in nature,combined,qdrant_semantic,2,jyZPBhQwja8,0.29973525977105325,0.29973525977105325,0.0,0.0,data\unsplash-lite\images\jyZPBhQwja8.jpg,"[""agelaius"", ""animal"", ""beak"", ""bee eater"", ""bird"", ""blackbird"", ""cardinal"", ""flicker bird"", ""head"", ""hummingbird"", ""photo"", ""photography"", ""wildlife"", ""woodpecker""]","[""bird""]","bokeh photography of black, red, and white woodpecker bird",82.71130001230631,2
bird in nature,combined,qdrant_semantic,3,YLO-mNM-zVw,0.2994800250518352,0.2994800250518352,0.0,0.0,data\unsplash-lite\images\YLO-mNM-zVw.jpg,"[""agelaius"", ""animal"", ""anthus"", ""beak"", ""bee eater"", ""bird"", ""blackbird"", ""blue jay"", ""bluebird"", ""bush"", ""canary"", ""finch"", ""green"", ""jay"", ""leaf"", ""plant"", ""pollen"", ""robin"", ""spring"", ""vegetation""]","[""bird""]",green bird,82.71130001230631,1
bird in nature,combined,qdrant_semantic,4,k_fU0rv-wxY,0.2972855958141427,0.2972855958141427,0.0,0.0,data\unsplash-lite\images\k_fU0rv-wxY.jpg,"[""animal"", ""backgrounds"", ""beak"", ""birch"", ""bird"", ""blossom"", ""branch"", ""close up"", ""conifer"", ""cotton"", ""feather"", ""finch"", ""flora"", ""flower"", ""fluff"", ""freezing"", ""frost"", ""grass"", ""human"", ""ice"", ""nature"", ""norway"", ""oak"", ""outdoors"", ""people"", ""perch"", ""person"", ""pine"", ""plant"", ""silence"", ""sky"", ""snow"", ""song"", ""sparrow"", ""still"", ""sycamore"", ""tree"", ""twig"", ""wallpapers"", ""wildlife"", ""winter""]","[""bird""]",brown sparrow on tree branch,82.71130001230631,2
bird in nature,combined,qdrant_semantic,5,ts8z61Dzf6M,0.29700207791137956,0.29700207791137956,0.0,0.0,data\unsplash-lite\images\ts8z61Dzf6M.jpg,"[""abies"", ""accipiter"", ""animal"", ""anthus"", ""beak"", ""bird"", ""branch"", ""conifer"", ""darkness"", ""fauna"", ""finch"", ""fir"", ""larch"", ""night"", ""organism"", ""pine"", ""plant"", ""sky"", ""sparrow"", ""spruce"", ""tree"", ""wildlife"", ""wren""]","[""bird""]",selective focus photography of brown bird perched on green pine tree,82.71130001230631,2
bird in nature,combined,qdrant_semantic,6,4EnEihL9fv4,0.2967666329733134,0.2967666329733134,0.0,0.0,data\unsplash-lite\images\4EnEihL9fv4.jpg,"[""abies"", ""accipiter"", ""animal"", ""anthus"", ""asphalt"", ""beak"", ""bird"", ""blue jay"", ""cardinal"", ""conifer"", ""finch"", ""fir"", ""flock"", ""flying"", ""ice"", ""icicle"", ""jay"", ""leaf"", ""nature"", ""outdoors"", ""plant"", ""seagull"", ""snow"", ""sparrow"", ""swallow"", ""tarmac"", ""tree"", ""weather"", ""winter"", ""wood"", ""wren""]","[""bird""]",selective focus photography of brown bird,82.71130001230631,2
