query,query_group,mode,rank,image_id,file_path,visual_relevance,visual_notes,visible_main_object,style_match,failure_reason,weak_relevance,ai_description,keywords
car at night,combined,qdrant_keyword_secondary,3,l2EfYTbFilA,data\unsplash-lite\images\l2EfYTbFilA.jpg,1,Partial visual match. The night keyword preserves night scenes but sometimes loses the car.,car,partial,partial_match,1,red and white store signage during night time,"[""background"", ""contrast"", ""fog"", ""fuel"", ""gas"", ""gas pump"", ""gas station"", ""gasstation"", ""lettering"", ""lighting"", ""machine"", ""mist"", ""moody"", ""neon"", ""neon sign"", ""night"", ""nighttime"", ""petrol"", ""pump"", ""red"", ""shadows"", ""sign"", ""signage"", ""wallpaper"", ""white""]"
car at night,combined,qdrant_keyword_secondary,4,NzU9rrmaBu4,data\unsplash-lite\images\NzU9rrmaBu4.jpg,1,Partial visual match. The night keyword preserves night scenes but sometimes loses the car.,car,partial,partial_match,1,silhouette photography of trees under starry night sky,"[""animal"", ""astrology"", ""astronomy"", ""aurora"", ""bird"", ""camping"", ""copper mountain"", ""ice"", ""jungle"", ""land"", ""landscape"", ""leisure activities"", ""long exposure"", ""milky way"", ""milky way galaxy"", ""moon"", ""mountain"", ""mountain tent"", ""nature"", ""nature photography"", ""nebula"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""pipeline park"", ""plant"", ""scenery"", ""sea"", ""ski resort"", ""sky"", ""snow"", ""space"", ""star photography"", ""starry sky"", ""summer snow"", ""tent"", ""terrain park"", ""tree"", ""universe"", ""vegetation"", ""water"", ""wilderness"", ""woodward""]"
car at night,combined,qdrant_keyword_secondary,5,-xR3CRfkgwI,data\unsplash-lite\images\-xR3CRfkgwI.jpg,1,Partial visual match. The night keyword preserves night scenes but sometimes loses the car.,car,partial,partial_match,1,sun light in the dark,"[""architecture"", ""art"", ""artpiece"", ""astronomy"", ""blue"", ""building"", ""cinematic"", ""city"", ""creative"", ""design"", ""details"", ""dreamy"", ""eruption"", ""flare"", ""fog"", ""gray"", ""headlight"", ""lava"", ""light"", ""lighting"", ""lights"", ""long exposure"", ""milan"", ""moody"", ""moon"", ""mountain"", ""mountain range"", ""nature"", ""night"", ""night photography"", ""ocean"", ""outdoors"", ""outer space"", ""peak"", ""promontory"", ""red"", ""sea"", ""space"", ""tower"", ""traffic light"", ""tram"", ""tunnel"", ""universe"", ""volcano"", ""wallpaper"", ""water"", ""weather""]"
car at night,combined,qdrant_keyword_secondary,6,hPbMO39Qcec,data\unsplash-lite\images\hPbMO39Qcec.jpg,2,Full visual match. The night keyword preserves night scenes but sometimes loses the car.,car,yes,good_match,2,man in black sunglasses on blue smoke,"[""aircraft"", ""astronomy"", ""aurora"", ""azure sky"", ""backgrounds"", ""car"", ""f-pace"", ""flare"", ""fog"", ""fpace"", ""horizon"", ""hurricane"", ""jaguar"", ""lagoon"", ""lake"", ""land"", ""light"", ""mood"", ""moon"", ""nature"", ""night"", ""ocean"", ""outdoors"", ""outer space"", ""sand"", ""scenery"", ""sea"", ""sky"", ""smoke"", ""snow"", ""space"", ""spaceship"", ""sphere"", ""storm"", ""sun"", ""tornado"", ""transportation"", ""universe"", ""vehicle"", ""wallpapers"", ""water"", ""weather"", ""windshield""]"
car at night,combined,qdrant_keyword_secondary,7,5rL7XPj-13I,data\unsplash-lite\images\5rL7XPj-13I.jpg,2,Full visual match. The night keyword preserves night scenes but sometimes loses the car.,car,yes,good_match,2,grey SUV parked on side of road under starry night sky,"[""astronomy"", ""aurora"", ""automobile"", ""car"", ""car wheel"", ""coupe"", ""flare"", ""jeep"", ""landscape"", ""light"", ""machine"", ""milky way"", ""nature"", ""nebula"", ""night"", ""offroad"", ""outdoors"", ""outer space"", ""pickup truck"", ""roof rack"", ""sky"", ""space"", ""sports car"", ""starry sky"", ""suv"", ""tire"", ""transportation"", ""truck"", ""universe"", ""vehicle"", ""wheel""]"
car at night,combined,qdrant_keyword_secondary,8,ECfXzVx-E5c,data\unsplash-lite\images\ECfXzVx-E5c.jpg,1,Partial visual match. The night keyword preserves night scenes but sometimes loses the car.,car,partial,partial_match,2,a black and white photo of a door at night,"[""apparel"", ""asphalt"", ""brick"", ""building"", ""car wheel"", ""clothing"", ""corridor"", ""curtain"", ""door"", ""dungeon"", ""evening dress"", ""fashion"", ""floor"", ""gown"", ""home decor"", ""housing"", ""indoors"", ""lamp"", ""lamp post"", ""light"", ""lighting"", ""machine"", ""nature"", ""night"", ""night life"", ""outdoors"", ""picture window"", ""projector"", ""robe"", ""room"", ""shutter"", ""silhouette"", ""stage"", ""tarmac"", ""tire"", ""wheel"", ""window"", ""window shade""]"
car at night,combined,qdrant_keyword_secondary,9,vHUMae-4w-I,data\unsplash-lite\images\vHUMae-4w-I.jpg,1,Partial visual match. The night keyword preserves night scenes but sometimes loses the car.,car,partial,partial_match,2,white bus on road during night time,"[""architecture"", ""asphalt"", ""automobile"", ""building"", ""bus"", ""bus stop"", ""canon"", ""canon6d"", ""car"", ""car wash"", ""city"", ""cityscape"", ""cold"", ""depth"", ""double decker bus"", ""downtown"", ""fire truck"", ""fireman"", ""flare"", ""headlight"", ""human"", ""light"", ""lighting"", ""metropolis"", ""metropolitan"", ""night"", ""nightlife"", ""pedestrian"", ""people"", ""person"", ""road"", ""sigma"", ""sigma35mm"", ""sky"", ""snow"", ""snowstorm"", ""stage"", ""street"", ""tarmac"", ""tour bus"", ""tower"", ""town"", ""transportation"", ""truck"", ""urban"", ""vehicle"", ""winter""]"
car at night,combined,qdrant_keyword_secondary,10,K9X1klwnNxo,data\unsplash-lite\images\K9X1klwnNxo.jpg,2,Full visual match. The night keyword preserves night scenes but sometimes loses the car.,car,yes,good_match,2,black car on road under Aurora Borealis,"[""astronomy"", ""astrophotography"", ""atmosphere"", ""aurora"", ""aurora boreali"", ""automobile"", ""car"", ""computer wallpaper"", ""dark"", ""dirt road"", ""flora"", ""grand cherokee"", ""grass"", ""gravel"", ""green"", ""jeep"", ""jeep，northern light，night，dark，window"", ""landscape"", ""light"", ""nature"", ""night"", ""northern light"", ""outdoors"", ""phenomenon"", ""plant"", ""road"", ""road trip"", ""screenshot"", ""sedan"", ""sky"", ""snow"", ""suv"", ""transportation"", ""travel"", ""van"", ""vehicle"", ""wanderlust""]"
dog on beach,combined,qdrant_semantic,1,53nKeaK402I,data\unsplash-lite\images\53nKeaK402I.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,white short coated dog lying on brown sand near body of water during daytime,"[""animal"", ""beach"", ""canine"", ""coast"", ""collie"", ""dog"", ""dune"", ""eskimo dog"", ""golden retriever"", ""hound"", ""labrador retriever"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""promontory"", ""running"", ""sand"", ""sea"", ""sea waves"", ""shoreline"", ""soil"", ""sport"", ""sports"", ""strap"", ""texture"", ""water"", ""white dog"", ""wood""]"
dog on beach,combined,qdrant_semantic,2,Bx7ibIKcGkA,data\unsplash-lite\images\Bx7ibIKcGkA.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,black dog on seashore looking at ocean during daytime,"[""animal"", ""appenzeller"", ""bay"", ""beach"", ""black cat"", ""black dog"", ""boat"", ""canine"", ""cat"", ""chair"", ""cliff"", ""cloud"", ""coast"", ""dawn"", ""desert"", ""dock"", ""dog"", ""dusk"", ""egypt"", ""exercise"", ""female"", ""fitness"", ""furniture"", ""german shepherd"", ""horizon"", ""hound"", ""jogging"", ""labrador retriever"", ""lake"", ""landscape"", ""mammal"", ""man"", ""mountain"", ""mountains"", ""nature"", ""nuweiba"", ""ocean"", ""outdoors"", ""pet"", ""photo"", ""photography"", ""pier"", ""port"", ""puppy"", ""red sea"", ""red sky"", ""rowboat"", ""running"", ""sand"", ""sea"", ""shoreline"", ""silhouette"", ""sinai"", ""sitting"", ""sky"", ""sport"", ""sports"", ""standing"", ""sunset"", ""swimming"", ""transportation"", ""vehicle"", ""walking"", ""water"", ""waterfront"", ""word"", ""working out"", ""yoga""]"
dog on beach,combined,qdrant_semantic,3,nAnv-ayK1wE,data\unsplash-lite\images\nAnv-ayK1wE.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,brown short-coated dog sitting on seashore,"[""animal"", ""back"", ""beach"", ""beagle"", ""bokeh"", ""boxer"", ""breeze"", ""bulldog"", ""canine"", ""coast"", ""dog"", ""ears"", ""french bulldog"", ""german shepherd"", ""ground"", ""harness"", ""leash"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""pitbull"", ""police dog"", ""pug"", ""puggle"", ""puppy"", ""sand"", ""sea"", ""seaside"", ""shoreline"", ""skin"", ""strap"", ""sunny"", ""terrier"", ""water"", ""windy""]"
dog on beach,combined,qdrant_semantic,4,e-Bvu4S6sII,data\unsplash-lite\images\e-Bvu4S6sII.jpg,1,Partial visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,partial,partial_match,2,brown dog on shore,"[""animal"", ""beach"", ""body of water"", ""cloud"", ""coast"", ""dog"", ""dog on beach"", ""landscape"", ""leisure activities"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""pebble"", ""pebbly beach"", ""pet"", ""promontory"", ""rock"", ""scenery"", ""sea"", ""sea waves"", ""seashore"", ""seaside"", ""shore"", ""stones"", ""water"", ""wave""]"
dog on beach,combined,qdrant_semantic,5,U_5ePt5_IaU,data\unsplash-lite\images\U_5ePt5_IaU.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,short-coated white and brown dog running in the seashore,"[""animal"", ""arecaceae"", ""beach"", ""blue water"", ""canine"", ""chihuahua"", ""coast"", ""cute"", ""dog"", ""dog like mammal"", ""flora"", ""fun"", ""goat"", ""grass"", ""happy"", ""holiday"", ""horizon"", ""lagoon"", ""lake"", ""landscape"", ""leisure activities"", ""mammal"", ""morning"", ""nature"", ""ocean"", ""outdoors"", ""palm tree"", ""pet"", ""plant"", ""play"", ""playful"", ""playful dog"", ""playing"", ""puppy"", ""road"", ""sand"", ""scenery"", ""sea"", ""sea side"", ""sky"", ""sun"", ""tree"", ""water"", ""white""]"
dog on beach,combined,qdrant_semantic,6,1nPPNXTMcjk,data\unsplash-lite\images\1nPPNXTMcjk.jpg,1,Partial visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,partial,partial_match,1,person riding on horse running in seashore,"[""beach"", ""coast"", ""coastal and oceanic landforms"", ""exercise"", ""fitness"", ""horizon"", ""horse"", ""jogging"", ""nature"", ""ocean"", ""outdoors"", ""pony"", ""sand"", ""sea"", ""shore"", ""sky"", ""soil"", ""sport"", ""sports"", ""water"", ""wave"", ""wind wave"", ""working out""]"
dog on beach,combined,qdrant_semantic,7,o_raXRpXiW8,data\unsplash-lite\images\o_raXRpXiW8.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,brown short coated dog on brown sand near body of water during daytime,"[""animal"", ""architecture"", ""bay"", ""beach"", ""beagle"", ""building"", ""canine"", ""coast"", ""dog"", ""german shepherd"", ""ground"", ""hound"", ""land"", ""landscape"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""plant"", ""promontory"", ""puppy"", ""rock"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""slate"", ""strap"", ""tower"", ""tree"", ""water""]"
dog on beach,combined,qdrant_semantic,8,EdlNaRhg9ik,data\unsplash-lite\images\EdlNaRhg9ik.jpg,1,Partial visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,partial,partial_match,2,brown dog lying on ground,"[""adventure"", ""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""happy"", ""laying"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""outdoors"", ""outside"", ""path"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""spaniel"", ""strap"", ""tired"", ""tolling"", ""walk"", ""walkies""]"
dog on beach,combined,qdrant_semantic,9,-DueXI-0AO0,data\unsplash-lite\images\-DueXI-0AO0.jpg,1,Partial visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,partial,partial_match,2,tan dog,"[""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""orange"", ""outdoors"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""sitting"", ""smile"", ""smiley"", ""spaniel"", ""summer"", ""terrier"", ""tolling"", ""trees"", ""walking"", ""yellow""]"
dog on beach,combined,qdrant_semantic,10,BK0FjogYpoY,data\unsplash-lite\images\BK0FjogYpoY.jpg,2,Full visual match. Mostly dogs on sand or beach scenes; some results show only generic sand/ground rather than a clear coast.,dog,yes,good_match,2,short-coated black and white dog,"[""accessories"", ""accessory"", ""animal"", ""beak"", ""bird"", ""canine"", ""chihuahua"", ""dog"", ""ground"", ""hound"", ""husky"", ""leash"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""puppy"", ""rock"", ""sand"", ""snout"", ""soil"", ""strap"", ""terrier""]"
dog on beach,combined,qdrant_keyword_primary,1,53nKeaK402I,data\unsplash-lite\images\53nKeaK402I.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,white short coated dog lying on brown sand near body of water during daytime,"[""animal"", ""beach"", ""canine"", ""coast"", ""collie"", ""dog"", ""dune"", ""eskimo dog"", ""golden retriever"", ""hound"", ""labrador retriever"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""promontory"", ""running"", ""sand"", ""sea"", ""sea waves"", ""shoreline"", ""soil"", ""sport"", ""sports"", ""strap"", ""texture"", ""water"", ""white dog"", ""wood""]"
dog on beach,combined,qdrant_keyword_primary,2,Bx7ibIKcGkA,data\unsplash-lite\images\Bx7ibIKcGkA.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,black dog on seashore looking at ocean during daytime,"[""animal"", ""appenzeller"", ""bay"", ""beach"", ""black cat"", ""black dog"", ""boat"", ""canine"", ""cat"", ""chair"", ""cliff"", ""cloud"", ""coast"", ""dawn"", ""desert"", ""dock"", ""dog"", ""dusk"", ""egypt"", ""exercise"", ""female"", ""fitness"", ""furniture"", ""german shepherd"", ""horizon"", ""hound"", ""jogging"", ""labrador retriever"", ""lake"", ""landscape"", ""mammal"", ""man"", ""mountain"", ""mountains"", ""nature"", ""nuweiba"", ""ocean"", ""outdoors"", ""pet"", ""photo"", ""photography"", ""pier"", ""port"", ""puppy"", ""red sea"", ""red sky"", ""rowboat"", ""running"", ""sand"", ""sea"", ""shoreline"", ""silhouette"", ""sinai"", ""sitting"", ""sky"", ""sport"", ""sports"", ""standing"", ""sunset"", ""swimming"", ""transportation"", ""vehicle"", ""walking"", ""water"", ""waterfront"", ""word"", ""working out"", ""yoga""]"
dog on beach,combined,qdrant_keyword_primary,3,nAnv-ayK1wE,data\unsplash-lite\images\nAnv-ayK1wE.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,brown short-coated dog sitting on seashore,"[""animal"", ""back"", ""beach"", ""beagle"", ""bokeh"", ""boxer"", ""breeze"", ""bulldog"", ""canine"", ""coast"", ""dog"", ""ears"", ""french bulldog"", ""german shepherd"", ""ground"", ""harness"", ""leash"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""pitbull"", ""police dog"", ""pug"", ""puggle"", ""puppy"", ""sand"", ""sea"", ""seaside"", ""shoreline"", ""skin"", ""strap"", ""sunny"", ""terrier"", ""water"", ""windy""]"
dog on beach,combined,qdrant_keyword_primary,4,e-Bvu4S6sII,data\unsplash-lite\images\e-Bvu4S6sII.jpg,1,"Partial visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,partial,partial_match,2,brown dog on shore,"[""animal"", ""beach"", ""body of water"", ""cloud"", ""coast"", ""dog"", ""dog on beach"", ""landscape"", ""leisure activities"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""pebble"", ""pebbly beach"", ""pet"", ""promontory"", ""rock"", ""scenery"", ""sea"", ""sea waves"", ""seashore"", ""seaside"", ""shore"", ""stones"", ""water"", ""wave""]"
dog on beach,combined,qdrant_keyword_primary,5,U_5ePt5_IaU,data\unsplash-lite\images\U_5ePt5_IaU.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,short-coated white and brown dog running in the seashore,"[""animal"", ""arecaceae"", ""beach"", ""blue water"", ""canine"", ""chihuahua"", ""coast"", ""cute"", ""dog"", ""dog like mammal"", ""flora"", ""fun"", ""goat"", ""grass"", ""happy"", ""holiday"", ""horizon"", ""lagoon"", ""lake"", ""landscape"", ""leisure activities"", ""mammal"", ""morning"", ""nature"", ""ocean"", ""outdoors"", ""palm tree"", ""pet"", ""plant"", ""play"", ""playful"", ""playful dog"", ""playing"", ""puppy"", ""road"", ""sand"", ""scenery"", ""sea"", ""sea side"", ""sky"", ""sun"", ""tree"", ""water"", ""white""]"
dog on beach,combined,qdrant_keyword_primary,6,o_raXRpXiW8,data\unsplash-lite\images\o_raXRpXiW8.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,brown short coated dog on brown sand near body of water during daytime,"[""animal"", ""architecture"", ""bay"", ""beach"", ""beagle"", ""building"", ""canine"", ""coast"", ""dog"", ""german shepherd"", ""ground"", ""hound"", ""land"", ""landscape"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""plant"", ""promontory"", ""puppy"", ""rock"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""slate"", ""strap"", ""tower"", ""tree"", ""water""]"
dog on beach,combined,qdrant_keyword_primary,7,EdlNaRhg9ik,data\unsplash-lite\images\EdlNaRhg9ik.jpg,1,"Partial visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,partial,partial_match,2,brown dog lying on ground,"[""adventure"", ""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""happy"", ""laying"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""outdoors"", ""outside"", ""path"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""spaniel"", ""strap"", ""tired"", ""tolling"", ""walk"", ""walkies""]"
dog on beach,combined,qdrant_keyword_primary,8,-DueXI-0AO0,data\unsplash-lite\images\-DueXI-0AO0.jpg,1,"Partial visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,partial,partial_match,2,tan dog,"[""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""orange"", ""outdoors"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""sitting"", ""smile"", ""smiley"", ""spaniel"", ""summer"", ""terrier"", ""tolling"", ""trees"", ""walking"", ""yellow""]"
dog on beach,combined,qdrant_keyword_primary,9,BK0FjogYpoY,data\unsplash-lite\images\BK0FjogYpoY.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,short-coated black and white dog,"[""accessories"", ""accessory"", ""animal"", ""beak"", ""bird"", ""canine"", ""chihuahua"", ""dog"", ""ground"", ""hound"", ""husky"", ""leash"", ""mammal"", ""nature"", ""outdoors"", ""pet"", ""pointer"", ""puppy"", ""rock"", ""sand"", ""snout"", ""soil"", ""strap"", ""terrier""]"
dog on beach,combined,qdrant_keyword_primary,10,464wfabbCGQ,data\unsplash-lite\images\464wfabbCGQ.jpg,2,"Full visual match. The dog keyword keeps dogs visible, but beach context is uneven in the lower ranks.",dog,yes,good_match,2,adult fawn pug on sand close-up photography,"[""analog photo"", ""analog photography"", ""analogue photo"", ""analogue photography"", ""animal"", ""bulldog"", ""canine"", ""dog"", ""film photo"", ""film photography"", ""french bulldog"", ""mammal"", ""pet"", ""pitbull"", ""pug"", ""shot on film""]"
dog on beach,combined,qdrant_keyword_secondary,1,53nKeaK402I,data\unsplash-lite\images\53nKeaK402I.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,white short coated dog lying on brown sand near body of water during daytime,"[""animal"", ""beach"", ""canine"", ""coast"", ""collie"", ""dog"", ""dune"", ""eskimo dog"", ""golden retriever"", ""hound"", ""labrador retriever"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""promontory"", ""running"", ""sand"", ""sea"", ""sea waves"", ""shoreline"", ""soil"", ""sport"", ""sports"", ""strap"", ""texture"", ""water"", ""white dog"", ""wood""]"
dog on beach,combined,qdrant_keyword_secondary,2,Bx7ibIKcGkA,data\unsplash-lite\images\Bx7ibIKcGkA.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,black dog on seashore looking at ocean during daytime,"[""animal"", ""appenzeller"", ""bay"", ""beach"", ""black cat"", ""black dog"", ""boat"", ""canine"", ""cat"", ""chair"", ""cliff"", ""cloud"", ""coast"", ""dawn"", ""desert"", ""dock"", ""dog"", ""dusk"", ""egypt"", ""exercise"", ""female"", ""fitness"", ""furniture"", ""german shepherd"", ""horizon"", ""hound"", ""jogging"", ""labrador retriever"", ""lake"", ""landscape"", ""mammal"", ""man"", ""mountain"", ""mountains"", ""nature"", ""nuweiba"", ""ocean"", ""outdoors"", ""pet"", ""photo"", ""photography"", ""pier"", ""port"", ""puppy"", ""red sea"", ""red sky"", ""rowboat"", ""running"", ""sand"", ""sea"", ""shoreline"", ""silhouette"", ""sinai"", ""sitting"", ""sky"", ""sport"", ""sports"", ""standing"", ""sunset"", ""swimming"", ""transportation"", ""vehicle"", ""walking"", ""water"", ""waterfront"", ""word"", ""working out"", ""yoga""]"
dog on beach,combined,qdrant_keyword_secondary,3,nAnv-ayK1wE,data\unsplash-lite\images\nAnv-ayK1wE.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,brown short-coated dog sitting on seashore,"[""animal"", ""back"", ""beach"", ""beagle"", ""bokeh"", ""boxer"", ""breeze"", ""bulldog"", ""canine"", ""coast"", ""dog"", ""ears"", ""french bulldog"", ""german shepherd"", ""ground"", ""harness"", ""leash"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""pitbull"", ""police dog"", ""pug"", ""puggle"", ""puppy"", ""sand"", ""sea"", ""seaside"", ""shoreline"", ""skin"", ""strap"", ""sunny"", ""terrier"", ""water"", ""windy""]"
dog on beach,combined,qdrant_keyword_secondary,4,e-Bvu4S6sII,data\unsplash-lite\images\e-Bvu4S6sII.jpg,1,"Partial visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,partial,partial_match,2,brown dog on shore,"[""animal"", ""beach"", ""body of water"", ""cloud"", ""coast"", ""dog"", ""dog on beach"", ""landscape"", ""leisure activities"", ""mountain"", ""nature"", ""ocean"", ""outdoors"", ""pebble"", ""pebbly beach"", ""pet"", ""promontory"", ""rock"", ""scenery"", ""sea"", ""sea waves"", ""seashore"", ""seaside"", ""shore"", ""stones"", ""water"", ""wave""]"
dog on beach,combined,qdrant_keyword_secondary,5,U_5ePt5_IaU,data\unsplash-lite\images\U_5ePt5_IaU.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,short-coated white and brown dog running in the seashore,"[""animal"", ""arecaceae"", ""beach"", ""blue water"", ""canine"", ""chihuahua"", ""coast"", ""cute"", ""dog"", ""dog like mammal"", ""flora"", ""fun"", ""goat"", ""grass"", ""happy"", ""holiday"", ""horizon"", ""lagoon"", ""lake"", ""landscape"", ""leisure activities"", ""mammal"", ""morning"", ""nature"", ""ocean"", ""outdoors"", ""palm tree"", ""pet"", ""plant"", ""play"", ""playful"", ""playful dog"", ""playing"", ""puppy"", ""road"", ""sand"", ""scenery"", ""sea"", ""sea side"", ""sky"", ""sun"", ""tree"", ""water"", ""white""]"
dog on beach,combined,qdrant_keyword_secondary,6,1nPPNXTMcjk,data\unsplash-lite\images\1nPPNXTMcjk.jpg,1,"Partial visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,partial,partial_match,1,person riding on horse running in seashore,"[""beach"", ""coast"", ""coastal and oceanic landforms"", ""exercise"", ""fitness"", ""horizon"", ""horse"", ""jogging"", ""nature"", ""ocean"", ""outdoors"", ""pony"", ""sand"", ""sea"", ""shore"", ""sky"", ""soil"", ""sport"", ""sports"", ""water"", ""wave"", ""wind wave"", ""working out""]"
dog on beach,combined,qdrant_keyword_secondary,7,o_raXRpXiW8,data\unsplash-lite\images\o_raXRpXiW8.jpg,2,"Full visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,yes,good_match,2,brown short coated dog on brown sand near body of water during daytime,"[""animal"", ""architecture"", ""bay"", ""beach"", ""beagle"", ""building"", ""canine"", ""coast"", ""dog"", ""german shepherd"", ""ground"", ""hound"", ""land"", ""landscape"", ""mammal"", ""nature"", ""ocean"", ""outdoors"", ""pet"", ""plant"", ""promontory"", ""puppy"", ""rock"", ""sand"", ""scenery"", ""sea"", ""shoreline"", ""slate"", ""strap"", ""tower"", ""tree"", ""water""]"
dog on beach,combined,qdrant_keyword_secondary,8,EdlNaRhg9ik,data\unsplash-lite\images\EdlNaRhg9ik.jpg,1,"Partial visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,partial,partial_match,2,brown dog lying on ground,"[""adventure"", ""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""happy"", ""laying"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""outdoors"", ""outside"", ""path"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""spaniel"", ""strap"", ""tired"", ""tolling"", ""walk"", ""walkies""]"
dog on beach,combined,qdrant_keyword_secondary,9,-DueXI-0AO0,data\unsplash-lite\images\-DueXI-0AO0.jpg,1,"Partial visual match. The beach keyword keeps coastal context, but some dogs are small or only partially beach-related.",dog,partial,partial_match,2,tan dog,"[""animal"", ""beach"", ""canine"", ""cocker spaniel"", ""cute"", ""dog"", ""duck"", ""golden retriever"", ""ground"", ""mammal"", ""nature"", ""nova"", ""nova scotia duck tolling retriever"", ""orange"", ""outdoors"", ""pet"", ""puppy"", ""retriever"", ""sand"", ""scotia"", ""sitting"", ""smile"", ""smiley"", ""spaniel"", ""summer"", ""terrier"", ""tolling"", ""trees"", ""walking"", ""yellow""]"
